transaction_id,user_id,amount,transaction_type,device_type,location,time_of_transaction,failed_attempts,is_night,new_device,transaction_velocity,fraud_flag
100263,2998,30002.39,P2P,Android,Hyderabad,2026-04-01 10:43:08.453834,2,1,1,9.43,0
100264,4898,24287.49,Recharge,iOS,Bangalore,2026-03-13 14:23:08.453840,4,0,0,10.47,0
100265,4445,27300.72,Merchant,iOS,Chennai,2026-03-03 02:17:08.453845,4,0,0,15.85,0
100266,4743,46311.0,Recharge,Web,Hyderabad,2026-04-18 05:12:08.453849,0,0,0,6.41,0
100267,2631,43567.05,Bill,Web,Mumbai,2026-02-25 11:37:08.453854,4,0,1,6.54,0
100268,2495,39256.33,Merchant,iOS,Hyderabad,2026-02-23 05:53:08.453860,0,0,1,15.73,0
100269,4304,13692.19,P2P,Web,Chennai,2026-03-28 01:38:08.453866,2,1,1,3.44,0
100270,4763,45591.81,P2P,Web,Delhi,2026-03-06 07:05:08.453871,3,1,1,16.64,0
100271,2136,4884.41,Recharge,Web,Bangalore,2026-04-10 14:29:08.453877,2,0,0,12.88,0
100272,2853,42667.93,Bill,Android,Chennai,2026-03-09 17:52:08.453885,3,1,1,11.24,1
100273,2520,16414.72,Bill,Android,Hyderabad,2026-03-04 11:28:08.453890,3,0,0,5.35,0
100274,3489,2698.08,Recharge,iOS,Hyderabad,2026-03-03 15:32:08.453895,0,1,1,15.94,0
100275,1563,33471.16,Merchant,Android,Chennai,2026-02-21 00:45:08.453900,3,0,0,16.29,0
100276,2291,11571.68,Merchant,Android,Chennai,2026-02-14 22:56:08.453905,2,0,1,10.18,0
100277,4581,12186.12,Recharge,iOS,Chennai,2026-02-20 20:43:08.453910,1,1,1,8.39,0
100278,4878,15309.3,Merchant,Android,Delhi,2026-02-19 22:26:08.453915,0,0,0,5.68,0
100279,4457,3193.6,Merchant,iOS,Chennai,2026-03-10 01:29:08.453920,3,0,1,15.33,0
100280,4458,8864.59,Merchant,Web,Mumbai,2026-04-15 18:38:08.453925,3,0,1,13.15,0
100281,4184,266.93,Recharge,iOS,Bangalore,2026-03-05 02:14:08.453930,4,0,1,4.93,0
100282,2636,22276.02,P2P,iOS,Bangalore,2026-02-20 15:13:08.453935,0,0,0,16.09,0
100283,4696,4221.93,Bill,iOS,Mumbai,2026-03-18 20:44:08.453940,0,1,1,17.76,0
100284,3999,34135.8,P2P,Web,Hyderabad,2026-02-24 22:41:08.453945,2,1,0,2.13,1
100285,4152,11788.79,Merchant,Web,Hyderabad,2026-02-21 15:55:08.453950,1,1,1,15.68,0
100286,1698,47179.27,Recharge,Web,Hyderabad,2026-02-23 01:41:08.453955,2,1,1,17.2,0
100287,3160,43563.87,Bill,iOS,Hyderabad,2026-04-22 20:25:08.453960,2,0,0,19.84,1
100288,1001,14479.15,Merchant,iOS,Delhi,2026-03-10 11:36:08.453965,2,0,0,5.51,0
100289,1641,39162.94,Bill,iOS,Mumbai,2026-03-02 09:42:08.453970,1,1,0,8.05,0
100290,3267,40164.21,Bill,iOS,Bangalore,2026-04-17 03:27:08.453975,2,0,1,19.36,0
100291,2589,49328.29,P2P,iOS,Mumbai,2026-02-19 10:27:08.453980,0,1,0,2.79,0
100292,1854,29896.02,Merchant,iOS,Bangalore,2026-03-02 02:11:08.453985,1,0,1,10.95,0
100293,2759,4107.47,Bill,iOS,Hyderabad,2026-02-21 03:39:08.453990,3,0,1,10.63,0
100294,4296,32345.39,P2P,Android,Delhi,2026-02-22 08:15:08.453995,4,1,0,12.52,1
100295,3432,31252.74,Recharge,Web,Chennai,2026-03-29 11:21:08.454000,4,1,1,7.29,0
100296,4474,31921.15,Bill,Android,Chennai,2026-04-20 12:16:08.454005,0,1,1,18.59,0
100297,2661,15364.21,Merchant,Web,Hyderabad,2026-03-28 11:49:08.454010,4,1,1,6.13,0
100298,2153,42985.38,Recharge,iOS,Hyderabad,2026-03-28 06:40:08.454015,4,1,1,13.34,0
100299,2076,47974.01,Bill,Android,Mumbai,2026-04-12 04:25:08.454020,4,1,0,10.42,0
100300,2707,10893.45,Bill,iOS,Delhi,2026-03-15 07:51:08.454025,3,1,1,6.07,0
100301,3777,4416.73,Merchant,Android,Delhi,2026-04-06 12:45:08.454030,4,0,1,4.59,0
100302,2695,9734.81,Bill,Android,Mumbai,2026-04-12 07:44:08.454035,2,1,0,19.17,0
100303,2733,41029.4,Merchant,iOS,Delhi,2026-04-01 22:52:08.454040,0,1,0,11.66,0
100304,2439,33835.47,Merchant,Android,Delhi,2026-03-28 07:53:08.454045,0,1,1,12.48,0
100305,3294,31806.01,Merchant,Android,Chennai,2026-03-02 05:37:08.454050,0,0,0,15.88,0
100306,1835,20095.64,Merchant,Web,Delhi,2026-04-14 04:33:08.454055,3,0,0,2.54,0
100307,4510,28895.62,Bill,iOS,Hyderabad,2026-02-22 13:49:08.454060,3,0,1,14.56,0
100308,1202,15400.63,Recharge,iOS,Chennai,2026-03-12 15:38:08.454065,4,1,0,4.14,0
100309,4255,23865.23,Recharge,Android,Hyderabad,2026-03-23 18:35:08.454071,2,0,1,15.07,0
100310,1122,39655.22,P2P,iOS,Hyderabad,2026-03-23 05:15:08.454076,4,1,1,3.69,0
100311,1400,49062.27,Merchant,Web,Mumbai,2026-03-03 05:19:08.454081,0,1,1,16.82,0
100312,1766,46625.12,Bill,Web,Delhi,2026-03-15 18:54:08.454086,2,0,0,13.94,0
100313,1293,46693.96,Bill,iOS,Delhi,2026-02-19 23:16:08.454091,0,1,1,8.33,0
100314,3327,20117.16,P2P,iOS,Delhi,2026-04-11 15:55:08.454096,2,0,1,7.82,0
100315,4908,23444.81,Recharge,Web,Delhi,2026-02-16 11:20:08.454101,1,0,1,3.83,0
100316,3931,35284.71,Bill,iOS,Chennai,2026-03-28 14:56:08.454106,3,0,0,18.18,0
100317,4681,46110.37,P2P,Android,Bangalore,2026-03-10 01:00:08.454111,3,0,0,3.25,0
100318,1197,7108.29,Recharge,iOS,Hyderabad,2026-03-22 01:35:08.454116,0,1,1,9.97,0
100319,4029,15219.05,Bill,Android,Bangalore,2026-02-13 09:01:08.454121,0,0,1,5.49,1
100320,2930,6970.95,Merchant,Web,Bangalore,2026-04-11 13:58:08.454126,1,0,0,19.93,0
100321,4582,30604.31,P2P,iOS,Bangalore,2026-02-14 00:05:08.454131,4,1,1,12.13,1
100322,3799,15321.99,Bill,Web,Chennai,2026-02-13 19:30:08.454136,2,1,0,3.84,0
100323,3191,16312.13,P2P,iOS,Bangalore,2026-02-17 03:26:08.454141,1,0,1,13.68,0
100324,1608,3555.09,P2P,Android,Chennai,2026-04-10 07:44:08.454146,1,0,0,19.84,0
100325,4272,17496.31,P2P,iOS,Mumbai,2026-03-14 03:55:08.454151,0,0,1,12.5,0
100326,2147,43126.2,Merchant,Web,Mumbai,2026-04-02 23:13:08.454156,0,0,1,9.69,0
100327,1186,11661.31,Recharge,Android,Mumbai,2026-03-10 11:56:08.454161,4,1,0,6.57,0
100328,4397,34762.42,Recharge,iOS,Chennai,2026-02-23 07:56:08.454166,4,0,0,2.75,0
100329,3511,31485.12,Bill,Web,Chennai,2026-02-26 12:34:08.454171,0,1,0,5.34,0
100330,4420,43175.6,Merchant,Web,Hyderabad,2026-03-06 07:22:08.454176,3,1,1,11.52,0
100331,2794,6623.07,Recharge,iOS,Bangalore,2026-04-08 10:55:08.454181,4,1,0,15.32,0
100332,1659,48879.72,Bill,Web,Delhi,2026-03-02 17:17:08.454186,1,0,0,17.68,0
100333,3811,29135.61,Bill,Android,Delhi,2026-04-04 09:47:08.454191,0,0,0,16.08,0
100334,4002,49773.75,P2P,iOS,Bangalore,2026-03-04 17:54:08.454196,2,1,0,3.38,0
100335,2955,45576.62,Merchant,Android,Delhi,2026-03-31 20:25:08.454206,2,0,0,15.7,1
100336,3450,11083.65,Recharge,Web,Delhi,2026-04-17 17:01:08.454212,3,1,0,12.05,0
100337,2369,2817.54,Merchant,Web,Delhi,2026-04-10 06:58:08.454217,0,1,1,9.91,0
100338,2986,12789.4,Merchant,Web,Chennai,2026-02-25 00:20:08.454222,1,0,0,11.88,0
100339,2534,26382.91,Recharge,Android,Chennai,2026-03-16 04:43:08.454227,3,0,0,1.15,0
100340,1146,8588.1,Recharge,Web,Chennai,2026-03-25 00:22:08.454233,1,1,0,2.29,0
100341,4219,8381.31,Merchant,iOS,Bangalore,2026-04-21 22:13:08.454237,2,1,1,10.99,1
100342,3911,23135.05,Bill,iOS,Mumbai,2026-03-31 00:07:08.454242,1,1,0,4.3,0
100343,2734,1673.07,Merchant,Web,Delhi,2026-02-20 09:50:08.454247,2,0,1,11.37,0
100344,2843,6103.19,Recharge,iOS,Hyderabad,2026-02-19 04:54:08.454252,4,0,0,7.73,1
100345,1488,20798.91,Merchant,Android,Chennai,2026-04-21 07:31:08.454257,2,0,1,18.24,0
100346,3976,3165.86,Recharge,Android,Hyderabad,2026-04-03 04:22:08.454262,2,1,0,19.04,0
100347,2959,19843.79,Bill,Web,Delhi,2026-03-25 00:00:08.454267,3,0,1,19.62,0
100348,2663,23705.57,Merchant,iOS,Mumbai,2026-03-03 05:42:08.454272,3,1,1,18.08,0
100349,3598,22568.82,Bill,iOS,Hyderabad,2026-03-07 03:43:08.454277,0,1,0,19.73,0
100350,3385,43460.05,Merchant,Web,Delhi,2026-03-26 18:25:08.454282,0,0,1,14.42,0
100351,3919,26507.82,Merchant,Android,Delhi,2026-04-02 02:33:08.454288,2,1,0,19.25,0
100352,1640,23404.34,Recharge,Web,Chennai,2026-02-25 11:33:08.454293,4,1,1,13.19,0
100353,2802,20541.36,P2P,iOS,Mumbai,2026-04-22 08:54:08.454299,0,1,1,16.38,0
100354,3520,40882.99,Recharge,iOS,Delhi,2026-03-30 07:51:08.454303,2,0,1,3.51,0
100355,2969,44753.88,Merchant,Web,Mumbai,2026-04-20 15:59:08.454308,3,1,1,13.97,0
100356,3198,42663.59,P2P,Android,Chennai,2026-04-04 14:15:08.454313,0,1,0,18.69,0
100357,2438,33680.59,P2P,Android,Hyderabad,2026-03-20 22:02:08.454318,0,0,0,11.26,0
100358,4369,6876.71,Bill,Web,Bangalore,2026-02-23 02:19:08.454323,2,1,0,4.55,0
100359,2634,13850.73,Merchant,iOS,Bangalore,2026-02-20 15:01:08.454328,2,0,1,11.01,0
100360,1262,2312.69,Recharge,Android,Bangalore,2026-03-18 08:35:08.454334,1,0,1,14.43,0
100361,2787,46541.9,P2P,Web,Mumbai,2026-02-20 08:26:08.454339,1,1,0,15.63,0
100362,3191,33043.32,P2P,iOS,Bangalore,2026-02-23 06:09:08.454344,4,1,0,10.95,1
100363,3393,37320.68,Recharge,Android,Hyderabad,2026-04-01 12:25:08.454349,0,0,0,5.13,1
100364,1623,15585.47,Recharge,Android,Delhi,2026-02-21 16:08:08.454354,1,1,1,18.61,0
100365,2016,42284.22,P2P,Web,Mumbai,2026-03-03 06:38:08.454359,2,1,1,15.7,0
100366,4643,12987.57,Recharge,iOS,Hyderabad,2026-03-01 14:44:08.454364,0,1,0,6.14,0
100367,1880,92.17,Bill,Android,Mumbai,2026-04-13 00:20:08.454369,1,1,0,16.42,0
100368,3049,18826.98,P2P,Web,Mumbai,2026-04-08 20:26:08.454374,4,0,0,7.61,0
100369,3944,28542.37,Bill,Android,Mumbai,2026-03-16 16:08:08.454379,4,0,1,6.94,0
100370,2327,23940.46,Merchant,iOS,Chennai,2026-03-18 15:16:08.454384,4,1,1,17.4,0
100371,3301,43105.19,Bill,Android,Delhi,2026-04-04 13:23:08.454389,4,0,0,17.59,0
100372,4723,5279.21,Recharge,iOS,Bangalore,2026-03-11 02:04:08.454394,2,0,0,8.57,0
100373,1452,27695.63,P2P,Android,Chennai,2026-03-23 07:54:08.454399,4,0,1,1.17,0
100374,4108,25653.84,Bill,Android,Delhi,2026-03-10 01:31:08.454404,3,1,0,4.54,0
100375,2183,14076.84,Recharge,Web,Bangalore,2026-03-10 11:42:08.454409,4,0,0,18.28,0
100376,4062,41113.18,Recharge,Android,Chennai,2026-03-23 00:20:08.454415,1,0,0,18.08,0
100377,3056,37644.9,Bill,iOS,Chennai,2026-03-26 04:44:08.454419,0,0,1,9.61,0
100378,4304,36645.63,P2P,Web,Hyderabad,2026-03-27 06:30:08.454424,1,0,0,6.78,0
100379,4170,43810.86,Bill,iOS,Chennai,2026-02-13 03:56:08.454430,0,0,1,6.75,0
100380,2682,36142.0,Merchant,iOS,Mumbai,2026-04-07 01:14:08.454464,2,1,0,18.05,1
100381,3863,11599.75,Bill,Web,Chennai,2026-03-14 11:26:08.454470,0,1,1,7.17,0
100382,3255,35281.08,Bill,iOS,Mumbai,2026-02-21 15:52:08.454474,3,0,1,10.72,0
100383,2154,15392.06,P2P,Android,Delhi,2026-03-21 00:54:08.454480,4,1,0,14.89,0
100384,1403,12116.31,Bill,Web,Delhi,2026-02-28 09:58:08.454485,1,0,1,4.98,0
100385,3199,3659.45,Recharge,Android,Mumbai,2026-03-14 02:37:08.454490,0,1,1,5.82,0
100386,3101,37203.99,P2P,Android,Hyderabad,2026-03-22 00:30:08.454495,1,1,0,7.8,0
100387,4191,35552.94,Recharge,iOS,Hyderabad,2026-03-25 11:24:08.454500,4,1,0,13.43,0
100388,2696,11732.63,P2P,iOS,Delhi,2026-03-07 10:06:08.454505,2,1,1,16.53,0
100389,4991,37471.46,Merchant,Android,Chennai,2026-03-15 14:32:08.454510,4,1,0,11.39,0
100390,1627,45892.87,Merchant,Web,Delhi,2026-02-25 12:13:08.454515,2,1,0,3.53,1
100391,1586,5410.37,Merchant,Android,Delhi,2026-03-14 03:22:08.454520,1,1,0,9.48,0
100392,2648,11639.51,Bill,Android,Mumbai,2026-03-23 15:31:08.454525,2,0,0,3.43,1
100393,2443,37515.54,Merchant,iOS,Hyderabad,2026-02-28 13:40:08.454530,2,0,0,2.68,0
100394,2445,13732.59,P2P,iOS,Mumbai,2026-04-05 05:44:08.454535,2,0,0,12.2,0
100395,1103,31236.95,Merchant,Android,Delhi,2026-02-17 12:26:08.454540,2,0,0,19.17,1
100396,4923,4067.4,P2P,Android,Bangalore,2026-04-18 23:09:08.454545,2,0,1,16.91,0
100397,1253,22615.6,Recharge,iOS,Chennai,2026-03-02 23:57:08.454550,0,1,0,15.71,0
100398,4298,36957.18,Bill,Android,Delhi,2026-04-13 17:19:08.454555,2,1,0,14.81,0
100399,4183,34328.83,Recharge,iOS,Mumbai,2026-04-08 05:59:08.454560,2,1,0,18.05,0
100400,3557,40755.45,Recharge,Android,Bangalore,2026-02-17 11:41:08.454565,4,0,0,15.3,0
100401,2496,43873.83,Merchant,Web,Bangalore,2026-03-11 20:28:08.454572,4,1,0,12.91,0
100402,1098,38661.44,Merchant,Web,Delhi,2026-02-13 02:31:08.454577,4,1,0,7.93,0
100403,3200,33582.67,Merchant,Android,Hyderabad,2026-04-12 13:46:08.454582,2,0,1,2.92,0
100404,2884,1595.81,Recharge,iOS,Bangalore,2026-03-24 23:02:08.454587,4,0,0,9.76,0
100405,3961,26752.98,Bill,Android,Chennai,2026-02-19 06:15:08.454592,0,1,1,18.57,0
100406,2919,1894.51,Bill,Android,Mumbai,2026-03-27 20:16:08.454597,1,1,1,12.08,0
100407,1877,40405.31,Recharge,iOS,Mumbai,2026-02-22 05:35:08.454602,4,1,1,4.51,0
100408,1337,16043.02,Bill,Android,Mumbai,2026-04-15 05:56:08.454607,4,1,1,13.33,0
100409,4777,28125.84,Recharge,iOS,Delhi,2026-04-04 03:42:08.454612,0,0,0,9.84,0
100410,3869,13979.47,Recharge,Android,Mumbai,2026-02-27 07:07:08.454617,3,0,0,18.7,0
100411,4234,39127.18,Bill,iOS,Mumbai,2026-04-22 23:10:08.454622,3,0,0,4.06,0
100412,4791,44326.26,P2P,Android,Chennai,2026-02-23 12:26:08.454627,0,1,1,14.53,0
100413,1956,19938.14,P2P,Web,Hyderabad,2026-03-25 15:51:08.454632,4,1,0,13.95,0
100414,2704,43147.49,Merchant,iOS,Delhi,2026-04-01 03:03:08.454637,1,0,1,19.69,0
100415,1160,13361.08,Bill,Web,Delhi,2026-04-03 18:06:08.454642,4,1,1,11.73,0
100416,2603,26737.7,Merchant,iOS,Mumbai,2026-03-09 11:22:08.454647,0,1,0,17.56,0
100417,3848,42939.48,Recharge,iOS,Chennai,2026-02-23 18:56:08.454652,0,0,1,1.47,1
100418,1397,16300.81,P2P,iOS,Bangalore,2026-03-03 12:39:08.454657,2,0,0,3.33,0
100419,2300,47702.57,Bill,iOS,Mumbai,2026-02-26 12:20:08.454665,0,1,1,7.57,0
100420,1815,6102.76,Bill,Android,Mumbai,2026-02-20 14:58:08.454670,2,0,1,12.77,0
100421,4987,923.57,Bill,Android,Delhi,2026-03-20 02:55:08.454675,0,1,0,9.53,0
100422,2527,45207.73,P2P,iOS,Delhi,2026-02-17 23:30:08.454680,2,1,1,4.85,0
100423,2919,3441.75,Merchant,Android,Mumbai,2026-04-22 07:00:08.454685,2,1,0,12.19,0
100424,2415,49594.54,P2P,iOS,Delhi,2026-02-18 23:54:08.454690,4,1,0,11.77,0
100425,2158,47570.33,Merchant,iOS,Chennai,2026-03-18 10:46:08.454695,2,1,0,10.96,0
100426,2218,6859.68,Recharge,Web,Bangalore,2026-04-21 12:25:08.454700,3,1,1,2.72,0
100427,1400,26883.86,Recharge,iOS,Bangalore,2026-02-18 09:18:08.454705,0,0,0,18.61,0
100428,1639,9254.17,Merchant,iOS,Bangalore,2026-03-15 10:10:08.454710,1,0,0,12.25,0
100429,4104,21413.48,Recharge,Android,Mumbai,2026-04-15 15:50:08.454715,0,1,0,6.02,0
100430,3735,3080.64,Recharge,iOS,Mumbai,2026-02-14 02:56:08.454720,4,1,0,14.06,0
100431,1459,11203.99,Bill,iOS,Mumbai,2026-04-06 20:37:08.454725,4,1,1,7.04,0
100432,1954,18170.01,Bill,Web,Chennai,2026-02-26 11:46:08.454730,2,0,0,10.61,0
100433,4954,21937.99,P2P,Android,Bangalore,2026-02-22 06:40:08.454735,4,1,0,7.48,0
100434,1469,48875.04,P2P,Android,Delhi,2026-04-10 04:51:08.454740,4,0,0,17.73,0
100435,4446,40395.2,P2P,Web,Delhi,2026-02-14 20:03:08.454745,0,0,0,19.89,0
100436,2045,36873.12,Bill,iOS,Hyderabad,2026-04-05 03:42:08.454750,3,1,0,4.06,0
100437,3797,26856.7,P2P,Web,Hyderabad,2026-03-31 19:31:08.454755,3,0,1,1.45,1
100438,2693,42001.49,P2P,Android,Delhi,2026-04-12 07:51:08.454759,2,0,0,5.17,0
100439,3085,16972.75,Bill,Web,Bangalore,2026-03-22 16:55:08.454764,4,0,1,12.21,1
100440,3277,35447.87,Merchant,Android,Mumbai,2026-03-12 15:38:08.454769,4,1,0,4.31,0
100441,4436,49689.26,Bill,Web,Delhi,2026-03-14 05:12:08.454774,3,0,1,16.42,0
100442,1562,15738.3,Merchant,iOS,Delhi,2026-04-10 04:20:08.454779,2,1,0,8.76,0
100443,3485,33704.14,Bill,iOS,Hyderabad,2026-03-06 03:20:08.454784,4,0,1,12.6,0
100444,2799,42217.3,P2P,Android,Bangalore,2026-04-19 06:35:08.454789,2,0,1,9.66,0
100445,4354,45791.22,Recharge,Web,Delhi,2026-03-28 12:55:08.454794,0,0,0,18.16,0
100446,3074,35899.46,Recharge,Android,Mumbai,2026-02-24 13:41:08.454799,4,0,1,1.67,0
100447,1225,14187.56,Merchant,iOS,Mumbai,2026-02-28 21:23:08.454804,4,0,0,14.86,0
100448,4348,16320.84,Merchant,Android,Chennai,2026-03-25 06:04:08.454809,4,1,0,13.39,1
100449,1797,1047.69,Merchant,iOS,Mumbai,2026-02-28 15:35:08.454814,3,1,1,13.34,0
100450,4680,38046.69,Recharge,Android,Delhi,2026-02-16 23:28:08.454819,3,0,1,8.87,0
100451,3331,2146.55,Merchant,Web,Delhi,2026-03-11 04:54:08.454824,4,0,1,1.3,0
100452,3926,43233.97,Bill,iOS,Mumbai,2026-02-15 23:07:08.454829,4,0,0,14.1,0
100453,1959,5941.84,Bill,Android,Hyderabad,2026-04-11 11:13:08.454834,0,0,1,16.76,1
100454,2504,8602.11,Recharge,iOS,Bangalore,2026-04-18 11:33:08.454839,0,1,1,2.62,0
100455,1452,23831.56,Bill,Web,Delhi,2026-04-05 07:56:08.454844,2,1,1,9.39,0
100456,4067,36896.64,Merchant,iOS,Mumbai,2026-02-20 22:47:08.454850,2,0,0,4.09,0
100457,4900,6958.72,Recharge,Web,Mumbai,2026-03-28 14:01:08.454856,3,1,0,12.61,0
100458,1815,22009.15,Merchant,iOS,Delhi,2026-04-17 02:02:08.454861,1,0,1,15.93,0
100459,1658,24147.74,Bill,Web,Chennai,2026-03-01 02:08:08.454866,0,0,1,13.67,0
100460,4587,10622.16,Merchant,iOS,Bangalore,2026-03-18 21:06:08.454872,2,1,1,7.04,0
100461,1546,5786.76,Recharge,Web,Delhi,2026-04-19 15:39:08.454881,0,1,0,3.65,0
100462,2215,41822.68,Merchant,Android,Mumbai,2026-03-31 23:24:08.454886,0,0,1,16.09,0
100463,4120,25128.26,Bill,Android,Chennai,2026-04-13 14:09:08.454891,1,0,1,7.15,0
100464,4583,728.92,P2P,iOS,Delhi,2026-04-13 16:59:08.454897,0,0,0,1.42,0
100465,1016,40151.04,Recharge,Web,Bangalore,2026-04-22 23:55:08.454901,1,1,0,11.86,0
100466,4243,49039.88,Merchant,Android,Chennai,2026-04-14 14:22:08.454907,1,0,1,5.69,0
100467,2243,30300.25,Recharge,iOS,Mumbai,2026-04-20 13:06:08.454912,0,1,1,16.98,0
100468,3205,25190.38,Merchant,Android,Hyderabad,2026-02-27 19:11:08.454916,0,0,0,3.72,0
100469,3524,43922.01,P2P,Web,Bangalore,2026-03-10 22:15:08.454922,2,1,1,9.26,0
100470,2069,47626.31,Bill,iOS,Chennai,2026-04-13 03:42:08.454929,0,1,0,5.81,0
100471,4444,37729.3,Merchant,Web,Delhi,2026-03-02 23:10:08.454934,0,1,1,14.1,0
100472,3565,22278.19,Merchant,Web,Delhi,2026-03-30 01:49:08.454939,0,0,1,11.42,1
100473,3146,29615.15,P2P,Web,Chennai,2026-03-19 14:15:08.454944,2,0,1,16.03,0
100474,4963,35049.76,Recharge,Android,Delhi,2026-02-13 03:45:08.454949,1,0,0,9.71,0
100475,2768,9721.74,Bill,iOS,Chennai,2026-03-20 05:56:08.454954,2,1,1,1.09,0
100476,2060,22365.58,Merchant,Web,Bangalore,2026-02-23 09:48:08.454959,0,1,0,5.09,0
100477,3327,41492.77,Merchant,Android,Delhi,2026-03-01 19:55:08.454964,4,1,1,19.98,0
100478,4420,32739.72,Bill,Web,Bangalore,2026-04-03 18:44:08.454969,0,1,0,8.7,0
100479,3544,20566.09,P2P,Android,Mumbai,2026-02-24 12:35:08.454974,2,1,1,12.78,0
100480,1301,33171.49,Recharge,iOS,Mumbai,2026-04-15 05:46:08.454979,2,1,0,18.19,0
100481,1180,5919.94,Bill,iOS,Mumbai,2026-03-02 14:55:08.454984,3,1,0,1.39,0
100482,1606,20080.87,Recharge,iOS,Mumbai,2026-04-23 02:39:08.454989,4,0,1,13.53,0
100483,4170,39658.5,P2P,iOS,Delhi,2026-02-25 08:43:08.454994,2,1,0,6.48,0
100484,1699,11033.23,P2P,Web,Chennai,2026-03-02 17:42:08.454999,1,1,1,6.31,0
100485,1992,9306.22,Bill,Android,Delhi,2026-04-11 14:38:08.455004,0,1,1,5.27,0
100486,2139,47541.42,Merchant,iOS,Delhi,2026-03-16 05:08:08.455009,1,1,1,16.63,1
100487,1190,10502.78,P2P,Web,Bangalore,2026-03-19 21:00:08.455014,2,1,0,8.09,0
100488,3300,13053.32,P2P,iOS,Chennai,2026-04-22 03:02:08.455019,2,0,1,2.28,0
100489,1980,48481.1,Bill,iOS,Hyderabad,2026-04-20 08:24:08.455024,1,1,1,2.84,0
100490,3975,36738.08,Bill,iOS,Hyderabad,2026-04-15 19:09:08.455030,1,1,1,3.82,0
100491,3006,34982.83,Bill,Android,Chennai,2026-04-07 12:31:08.455035,3,1,0,18.08,0
100492,2184,42647.79,P2P,Android,Hyderabad,2026-02-17 11:59:08.455039,0,0,1,9.12,1
100493,4327,5800.0,Recharge,Android,Chennai,2026-04-05 08:36:08.455045,1,1,1,18.4,0
100494,4394,35300.75,P2P,iOS,Bangalore,2026-03-14 19:41:08.455050,0,1,1,16.53,0
100495,1127,25189.39,Bill,Web,Bangalore,2026-02-15 07:09:08.455055,4,0,1,16.92,0
100496,3065,41459.24,Merchant,Web,Delhi,2026-04-04 00:40:08.455060,2,1,0,6.45,0
100497,2816,25412.0,Merchant,Web,Hyderabad,2026-04-21 20:19:08.455066,1,1,1,6.15,0
100498,2758,31015.87,Bill,iOS,Chennai,2026-02-27 20:34:08.455071,4,0,1,11.64,0
100499,3613,23892.33,Merchant,Android,Bangalore,2026-03-09 19:48:08.455076,2,0,1,8.94,0
100500,1569,23913.16,P2P,Web,Delhi,2026-04-14 16:36:08.455081,3,0,0,10.67,1
100501,2346,38400.82,Recharge,iOS,Hyderabad,2026-02-23 17:48:08.455086,2,1,1,2.01,0
100502,2895,31432.03,P2P,iOS,Hyderabad,2026-04-18 04:32:08.455091,1,1,1,19.46,0
100503,3733,31666.83,Bill,Web,Hyderabad,2026-02-28 14:19:08.455096,4,1,1,2.11,1
100504,4863,22519.62,P2P,Web,Bangalore,2026-04-20 18:01:08.455103,4,1,1,4.4,0
100505,1625,26560.16,Merchant,iOS,Bangalore,2026-04-17 07:35:08.455109,4,1,1,13.89,0
100506,4359,37288.43,P2P,Web,Hyderabad,2026-03-01 09:07:08.455114,2,0,1,3.95,0
100507,3901,41298.79,Recharge,iOS,Bangalore,2026-03-06 16:42:08.455119,0,1,0,3.03,0
100508,2686,34831.1,Merchant,Web,Hyderabad,2026-04-23 04:58:08.455124,0,0,0,3.92,0
100509,4009,46204.41,Recharge,Android,Mumbai,2026-03-08 20:14:08.455129,2,1,1,2.18,0
100510,4710,41018.0,Recharge,iOS,Bangalore,2026-03-13 12:01:08.455134,1,0,0,5.78,0
100511,1154,28097.57,Recharge,Android,Chennai,2026-02-23 04:52:08.455139,2,0,0,6.15,0
100512,3537,33573.59,P2P,Web,Bangalore,2026-03-16 15:16:08.455144,0,1,0,10.47,0
100513,2409,46316.15,P2P,iOS,Hyderabad,2026-03-21 08:02:08.455149,2,0,1,9.34,0
100514,1784,30962.21,P2P,Web,Chennai,2026-02-14 02:41:08.455154,4,1,1,10.0,0
100515,4175,41242.1,P2P,iOS,Delhi,2026-03-09 03:12:08.455159,1,1,0,12.7,0
100516,4464,34443.64,Merchant,Web,Chennai,2026-04-18 05:20:08.455164,1,0,1,5.39,0
100517,4882,27601.3,P2P,Android,Chennai,2026-04-14 07:20:08.455169,3,0,0,3.56,0
100518,1245,12099.49,Merchant,Android,Bangalore,2026-02-14 05:41:08.455174,2,1,1,17.7,0
100519,4247,21305.62,Recharge,Web,Chennai,2026-03-30 04:07:08.455179,4,1,0,13.04,1
100520,4110,48387.46,Merchant,Android,Chennai,2026-04-21 13:03:08.455184,2,1,1,2.15,0
100521,2500,32891.69,Bill,Android,Hyderabad,2026-03-29 00:21:08.455208,3,1,1,19.26,0
100522,2705,28224.13,P2P,Web,Bangalore,2026-03-09 06:41:08.455213,3,0,0,14.17,0
100523,3806,46648.5,Bill,iOS,Hyderabad,2026-03-08 12:59:08.455218,2,1,1,3.88,0
100524,1537,29329.72,Merchant,Web,Bangalore,2026-02-27 14:44:08.455223,2,0,1,19.41,0
100525,2890,26308.87,P2P,iOS,Delhi,2026-02-23 14:39:08.455228,2,1,0,7.94,1
100526,2841,37967.95,Bill,Android,Chennai,2026-03-22 19:59:08.455233,0,1,1,19.71,0
